G,speed,plvD_r,aecD_r,plvT_r,aecT_r,plvA_r,aecA_r,plvB_r,aecB_r,plvG_r,aecG_r,Average,PLVavg,AECavg
14,11.3,0.112431197,0.085424482,0.06721635,0.183616377,0.128995739,0.176660855,0.225953793,0.274370419,0.091459762,0.226155172,0.157228415,0.125211368,0.189245461
24,11.3,0.139526189,0.102184093,0.173175967,0.154107712,0.173691671,0.25278751,0.30358673,0.072856875,0.166714156,0.033517967,0.157214887,0.191338943,0.123090831
17,1.5,0.135000238,0.093286259,0.235948078,0.132446582,0.2729034,0.107560567,0.236942077,0.123851123,0.165826222,0.068137448,0.157190199,0.209324003,0.105056396
28,10.5,0.07705137,0.009982428,0.231983145,0.186103253,0.231023682,0.225512641,0.28487065,0.098257087,0.173273844,0.053406135,0.157146424,0.199640538,0.114652309
20,3.3,0.146749645,-0.005058221,0.240611813,0.151126667,0.239547312,0.228207921,0.214599116,0.071845945,0.218435944,0.065260377,0.157132652,0.211988766,0.102276538
19.2,1.9,0.114842799,0.062640148,0.284746358,0.105001212,0.301184588,0.172995926,0.253981391,0.098277852,0.138583221,0.036021604,0.15682751,0.218667671,0.094987348
28,6.1,0.11160301,0.013498477,0.237413357,0.171677299,0.230065966,0.257558356,0.25048883,0.099125368,0.157400267,0.037532957,0.156636389,0.197394286,0.115878491
30,5.3,0.046286966,0.034625207,0.214765369,0.189072229,0.20864076,0.22039309,0.260672054,0.145512156,0.170318009,0.075802921,0.156608876,0.180136632,0.133081121
28,8.9,0.06194922,0.003455539,0.226945292,0.144747873,0.226962754,0.25806099,0.286778154,0.109048529,0.182702362,0.06541553,0.156606624,0.197067556,0.116145692
16.8,1.9,0.139614322,0.041967594,0.24240832,0.202722583,0.269082305,0.145676329,0.209636774,0.081195777,0.14602985,0.085506656,0.156384051,0.201354314,0.111413788
28,11.3,0.067923578,-0.025663057,0.225628864,0.183276532,0.208102382,0.264248119,0.274296632,0.12181022,0.150626461,0.090962745,0.156121248,0.185315583,0.126926912
18.4,1.9,0.14768656,0.057576602,0.247521439,0.185722443,0.267954874,0.156536883,0.210465488,0.084765602,0.13287746,0.069087615,0.156019497,0.201301164,0.110737829
12,7.3,0.226697354,0.177711074,0.073661112,0.200073563,0.12564234,0.161410224,0.11381479,0.229226584,0.068186116,0.182247592,0.155867075,0.121600342,0.190133807
26,7.3,0.112367844,0.018679265,0.172394669,0.170680549,0.168514367,0.289346107,0.28055222,0.121846601,0.175109369,0.048237556,0.155772855,0.181787694,0.129758016
28,11.7,0.053694354,-0.000500024,0.222824026,0.15739139,0.218821881,0.260762326,0.292251481,0.120835997,0.184910224,0.046709244,0.15577009,0.194500393,0.117039787
14,11.7,0.101297703,0.057513457,0.067769178,0.191538503,0.135778998,0.181315544,0.222570083,0.280954045,0.095587485,0.222612991,0.155693799,0.124600689,0.186786908
30,10.1,0.073060464,-0.008610256,0.210878833,0.152426245,0.201443209,0.250401534,0.283966169,0.11733919,0.220892587,0.05399709,0.155579507,0.198048252,0.113110761
16.8,1.5,0.188673462,0.05432188,0.236514852,0.124898795,0.290872374,0.070283661,0.229963183,0.124573389,0.148811723,0.086833654,0.155574697,0.218967119,0.092182276
30,10.9,0.094094024,0.016216871,0.209269778,0.145410552,0.204924771,0.198817695,0.288645912,0.152477989,0.192960076,0.050355235,0.15531729,0.197978912,0.112655668
30,9.7,0.068992526,-0.012378353,0.227598687,0.165848795,0.22299082,0.222556797,0.259459809,0.130943143,0.21783528,0.049110382,0.155295789,0.199375424,0.111216153
14,8.9,0.192685765,0.142346992,0.116570292,0.171391897,0.060585526,0.083817158,0.197984267,0.236302805,0.121260487,0.227076798,0.155002199,0.137817267,0.17218713
32,8.1,0.110338523,-0.003105673,0.177101756,0.173945717,0.192396228,0.220703399,0.285022503,0.118272687,0.18229431,0.09269944,0.154966889,0.189430664,0.120503114
24,3.7,0.126902289,0.108570442,0.227536236,0.106865113,0.229467344,0.241923384,0.238194469,0.051833372,0.183328979,0.034884096,0.154950572,0.201085863,0.108815281
36,2.9,0.128391095,-0.027380845,0.217402398,0.19334482,0.201668668,0.227481642,0.24216793,0.138555503,0.164611567,0.063175308,0.154941809,0.190848332,0.119035286
12,6.5,0.129860419,0.200820985,0.086302281,0.206995833,0.103021922,0.173809227,0.172176843,0.199852305,0.0892839,0.185412285,0.1547536,0.116129073,0.193378127
34,2.1,0.064630468,0.062079263,0.225950112,0.15903897,0.22015651,0.17052594,0.263985206,0.153264291,0.158447463,0.068473392,0.154655162,0.186633952,0.122676371
30,6.5,0.075855546,0.059442968,0.212053217,0.144531273,0.204374399,0.207994697,0.274111821,0.126039882,0.179272576,0.06223458,0.154591096,0.189133512,0.12004868
12,2.5,0.071503404,0.049257715,0.296948025,0.16768351,0.15654946,0.160240687,0.191770762,0.162087745,0.16882438,0.120769442,0.154563513,0.177119206,0.13200782
17.6,1.5,0.169620973,0.121671884,0.206591365,0.167981435,0.226227093,0.12202349,0.230006676,0.118804917,0.133521007,0.048337863,0.15447867,0.193193423,0.115763918
28,6.9,0.07017222,0.079076123,0.233697589,0.109529459,0.226952322,0.249387503,0.27292585,0.083832265,0.183537255,0.034633827,0.154374441,0.197457047,0.111291835
26,8.9,0.094126934,0.007240964,0.186292289,0.127696036,0.191641107,0.312772826,0.275022561,0.132958216,0.166322197,0.048744868,0.1542818,0.182681018,0.125882582
30,3.7,0.076392894,0.034894002,0.198448081,0.128898124,0.211346405,0.218042078,0.256843162,0.092193965,0.183627451,0.141676785,0.154236295,0.185331599,0.123140991
30,6.9,0.100248911,-0.006904379,0.200583681,0.175524149,0.199127309,0.262327784,0.261394103,0.13973703,0.164416126,0.044251086,0.15407058,0.185154026,0.122987134
22,4.1,0.144782193,0.020947445,0.250894951,0.157619538,0.241330654,0.163810054,0.257227611,0.02463803,0.228860395,0.049178801,0.153928967,0.224619161,0.083238774
34,7.3,0.051439475,0.045065629,0.194202502,0.185156054,0.186537434,0.260748522,0.276275585,0.163452762,0.147716822,0.028447089,0.153904187,0.171234364,0.136574011
30,8.1,0.121381259,-0.001556743,0.215862346,0.164000046,0.201856393,0.195889302,0.285812202,0.115086925,0.197778278,0.040643002,0.153675301,0.204538096,0.102812506
28,8.1,0.057070151,0.030132824,0.233405452,0.130701079,0.224632487,0.226163134,0.263743615,0.11069784,0.19759863,0.059392591,0.15335378,0.195290067,0.111417494
30,3.3,0.079102022,0.017007884,0.190723911,0.156157968,0.187126601,0.236313192,0.228350673,0.119771842,0.220933352,0.09629796,0.153178541,0.181247312,0.125109769
19.4,2.3,0.119671451,0.055976767,0.256507212,0.172370874,0.282657288,0.143628081,0.219555813,0.05990766,0.194071615,0.024052751,0.152839951,0.214492676,0.091187227
14,10.1,0.120648273,0.093093456,0.077322445,0.185753515,0.095818058,0.125809608,0.219662855,0.259973954,0.127874632,0.221118373,0.152707517,0.128265253,0.177149781
14,10.5,0.075565497,0.079476455,0.090525908,0.163984381,0.107159622,0.175554428,0.226363187,0.264957451,0.122392947,0.22062399,0.152660387,0.124401432,0.180919341
32,10.5,0.075978815,0.047513971,0.175530721,0.185679105,0.180530102,0.224867289,0.276054036,0.142692261,0.163563094,0.053183383,0.152559278,0.174331354,0.130787202
16,1.3,0.148493499,0.070046872,0.245952196,0.177301862,0.277498981,0.098653141,0.214750646,0.124472402,0.145623828,0.022238136,0.152503156,0.20646383,0.098542483
30,6.1,0.054668861,-0.007947204,0.225042832,0.14694438,0.226508526,0.25828514,0.254136579,0.119041588,0.181122005,0.065744962,0.152354767,0.188295761,0.116413773
36,9.3,0.097489558,-0.027261931,0.225197714,0.142904705,0.208541165,0.238409606,0.255273596,0.196937811,0.125971757,0.058517082,0.152198106,0.182494758,0.121901455
34,9.7,0.046751912,0.024040439,0.220761387,0.151705497,0.205807336,0.198628588,0.29060845,0.136553619,0.166608486,0.077347654,0.151881337,0.186107514,0.117655159
34,10.1,0.091349008,0.020349395,0.19646119,0.129344403,0.215027981,0.157533883,0.288274132,0.14100003,0.17099666,0.108244549,0.151858123,0.192421794,0.111294452
12,11.7,0.173637878,0.16149818,0.070626252,0.212738442,0.12498939,0.157884912,0.094940636,0.256359372,0.090933222,0.174770736,0.151837902,0.111025476,0.192650328
14,8.7,0.134512043,0.070996897,0.12046842,0.189913275,0.075675896,0.090305025,0.213489976,0.242712168,0.147981133,0.231849372,0.151790421,0.138425494,0.165155347
26,10.9,0.103470583,-0.025015265,0.206413038,0.124473264,0.219662249,0.256373095,0.286083672,0.103184598,0.202671652,0.039733518,0.15170504,0.203660239,0.099749842
19.8,1.5,0.153702612,0.059913702,0.252012398,0.144127229,0.253627626,0.13398313,0.224646727,0.108816334,0.161266461,0.02362108,0.15157173,0.209051165,0.094092295
32,5.3,0.070238052,0.014197145,0.164981085,0.214408003,0.160600608,0.246371781,0.247132926,0.133061587,0.169993987,0.094558892,0.151554407,0.162589332,0.140519482
12,11.3,0.188902115,0.152321301,0.06908653,0.197941454,0.124378436,0.167939796,0.097574086,0.25225496,0.095215999,0.169905216,0.151551989,0.115031433,0.188072545
26,9.7,0.072539332,0.046128668,0.161727378,0.121616133,0.155860644,0.291595148,0.282599592,0.14660291,0.190001589,0.042581381,0.151125278,0.172545707,0.129704848
16.4,1.5,0.167090297,0.006230279,0.252606591,0.162098254,0.304772918,0.108692239,0.239026823,0.110357011,0.125394129,0.033851529,0.151012007,0.217778152,0.084245862
36,5.7,0.093852875,0.037676568,0.202742171,0.209763534,0.184548461,0.210409938,0.244413392,0.15021269,0.126608059,0.049045311,0.1509273,0.170432992,0.131421608
14,9.5,0.101100943,0.067644006,0.099372048,0.202522351,0.08316766,0.122894592,0.22384768,0.249240763,0.131909813,0.226866757,0.150856661,0.127879629,0.173833694
34,4.5,0.058440741,0.009853393,0.217378497,0.137692683,0.211735504,0.196623685,0.264082045,0.146433479,0.151961691,0.112917774,0.150711949,0.180719696,0.120704203
10,2.9,0.140089884,0.083928686,0.344555469,0.16860719,0.20205171,0.129408033,0.104468352,0.092260117,0.157367945,0.083989814,0.15067272,0.189706672,0.111638768
32,10.1,0.08342054,-0.034643832,0.169977993,0.174724641,0.174177442,0.257326074,0.26501816,0.118191113,0.210024588,0.088369745,0.150658646,0.180523745,0.120793548
32,7.7,0.058012852,0.058050941,0.179746824,0.21302034,0.191205435,0.190923171,0.273547824,0.157202613,0.124552178,0.057500728,0.150376291,0.165413023,0.135339559
28,10.9,0.072986718,0.04522571,0.2367942,0.172878395,0.218113473,0.200591534,0.273287257,0.146749074,0.152242125,-0.015747248,0.150312124,0.190684755,0.109939493
12,3.7,0.10369552,0.026553437,0.320283325,0.142598222,0.209214126,0.171485741,0.088679421,0.132525011,0.219891254,0.087515301,0.150244136,0.188352729,0.112135542
34,6.5,0.083957394,-0.024824491,0.212193197,0.159962102,0.211258354,0.189715346,0.300332433,0.125629594,0.172067534,0.070972115,0.150126358,0.195961782,0.104290933
26,11.3,0.119091141,-0.009386689,0.174351584,0.153297414,0.183386444,0.233022478,0.275950662,0.134772778,0.145944599,0.088852228,0.149928264,0.179744886,0.120111642
34,11.3,0.094610689,-0.00992029,0.204575372,0.114600996,0.186619151,0.247091203,0.263065848,0.143672129,0.168668996,0.085361122,0.149834522,0.183508011,0.116161032
36,10.1,0.07666598,-0.031566035,0.198375197,0.152338737,0.198746964,0.226161329,0.25447281,0.152575322,0.206369468,0.063189592,0.149732936,0.186926084,0.112539789
14,9.7,0.093649195,0.083912394,0.082436982,0.187451817,0.087672699,0.127447746,0.225808986,0.250966336,0.128801309,0.228037659,0.149618512,0.123673834,0.17556319
19.6,1.9,0.13496315,0.003115227,0.270372473,0.163753395,0.281602629,0.156636089,0.213402857,0.05328493,0.154324513,0.064701123,0.149615639,0.210933124,0.088298153
16.6,1.5,0.134862367,0.055184839,0.268296498,0.155519219,0.297236694,0.116311221,0.234819392,0.090012261,0.130796333,0.013112244,0.149615107,0.213202257,0.086027957
30,11.7,0.05544546,-0.013096227,0.211310953,0.155217805,0.200183128,0.214602082,0.277032551,0.106596305,0.191082001,0.093155311,0.149152937,0.187010819,0.111295055
18.8,1.9,0.106850796,0.051610335,0.2593289,0.145473693,0.286974572,0.170938824,0.21426197,0.08695972,0.120967534,0.047331892,0.149069824,0.197676754,0.100462893
24,10.1,0.092542617,0.010491747,0.200940918,0.103039153,0.19995908,0.318158449,0.327121068,0.085755167,0.1404268,0.009954897,0.14883899,0.192198097,0.105479883
28,2.9,0.107917239,0.004126271,0.219884951,0.199143369,0.213363394,0.178390271,0.230143507,0.091971467,0.155648984,0.087696173,0.148828563,0.185391615,0.11226551
32,4.5,0.082324768,0.068839575,0.176379388,0.179642954,0.177934829,0.246448292,0.242363546,0.131392758,0.133420637,0.049268122,0.148801487,0.162484634,0.13511834
34,2.9,0.063223411,-0.014560082,0.228730042,0.183776472,0.217775956,0.173640391,0.25180247,0.117690517,0.181285879,0.082816372,0.148618143,0.188563552,0.108672734
36,2.5,0.126207913,0.010371432,0.207706242,0.224307108,0.197177864,0.173265279,0.186287839,0.135756817,0.173688904,0.05105539,0.148582479,0.178213752,0.118951205
24,8.1,0.140584474,0.01636113,0.211103193,0.145692668,0.226078459,0.26418047,0.288035286,0.065458533,0.12206585,0.006216782,0.148577685,0.197573452,0.099581917
12,9.3,0.202485156,0.185104378,0.068727667,0.203807523,0.116864094,0.157328119,0.078727567,0.234741627,0.074597998,0.1628158,0.148519993,0.108280496,0.188759489
24,9.3,0.111486835,0.020070295,0.182860814,0.20324437,0.192519607,0.249426654,0.273794154,0.067344075,0.150992877,0.033199516,0.14849392,0.182330857,0.114656982
24,2.9,0.100718249,0.030521684,0.232717034,0.13877872,0.223181172,0.242427491,0.237175571,0.032126426,0.22042101,0.025742818,0.148381018,0.202842607,0.093919428
20,1.7,0.122676982,0.04189738,0.265562139,0.136664729,0.283970479,0.104855342,0.231340425,0.07858987,0.172269685,0.04523734,0.148306437,0.215163942,0.081448932
14,9.9,0.085726422,0.096058802,0.08079064,0.186781933,0.086386546,0.123181987,0.220882173,0.252300764,0.118388125,0.229336465,0.147983386,0.118434781,0.17753199
34,6.9,0.065707869,0.006186355,0.221167343,0.137093018,0.212825513,0.218943385,0.267429593,0.157162833,0.134247474,0.058521189,0.147928457,0.180275558,0.115581356
26,10.1,0.115469136,-0.020185178,0.163959832,0.163364272,0.151060059,0.281143501,0.270600088,0.119820794,0.194822355,0.036676848,0.147673171,0.179182294,0.116164047
26,10.5,0.078352535,0.018375872,0.16784688,0.20080585,0.17064414,0.269598999,0.284366636,0.080008283,0.171317691,0.034859895,0.147617678,0.174505576,0.12072978
34,5.3,0.083927442,0.009407034,0.202889989,0.159448915,0.199486494,0.209537694,0.264659853,0.136253327,0.151293806,0.058959902,0.147586446,0.180451517,0.114721374
12,6.9,0.156331125,0.132738193,0.071297809,0.210889357,0.119604296,0.163575746,0.138982558,0.223740259,0.077253384,0.180462739,0.147487547,0.112693834,0.182281259
34,2.5,0.07836523,0.041426158,0.219471786,0.187769439,0.198891272,0.192894368,0.237949459,0.107602389,0.15229813,0.057659392,0.147432762,0.177395175,0.117470349
34,10.5,0.085689546,0.005323326,0.214529994,0.17690256,0.198814905,0.183709836,0.261869212,0.133832512,0.150321,0.062110345,0.147310324,0.182244931,0.112375716
28,3.3,0.088424327,0.010943529,0.232056675,0.159674876,0.221819543,0.171989069,0.260294413,0.091820961,0.185615687,0.049183117,0.14718222,0.197642129,0.09672231
24,10.5,0.111714236,-0.030999791,0.186413312,0.154996953,0.192303161,0.279349907,0.333691603,0.055101062,0.180865036,0.00617091,0.146960639,0.20099747,0.092923808
12,2.1,0.143889328,0.079137529,0.282193092,0.146047812,0.11324366,0.145120836,0.171366869,0.190413445,0.105431654,0.09162331,0.146846754,0.163224921,0.130468586
36,8.9,0.113923727,0.026889878,0.223984232,0.144044623,0.202493413,0.202096157,0.229530064,0.121039477,0.134033387,0.068904401,0.146693936,0.180792965,0.112594907
12,10.9,0.151903942,0.16541504,0.065374538,0.204588609,0.123258785,0.158890989,0.094565223,0.250227362,0.086643205,0.166069876,0.146693757,0.104349139,0.189038375
24,7.7,0.119316735,0.045203175,0.203875855,0.138223646,0.210490462,0.241539376,0.293827722,0.041577979,0.141661064,0.030501352,0.146621737,0.193834368,0.099409106
34,3.3,0.060436818,0.037018887,0.201114808,0.164875256,0.192336942,0.227216633,0.224787245,0.109836002,0.159198724,0.089212656,0.146603397,0.167574907,0.125631887
34,4.9,0.078077829,0.066850847,0.226326503,0.134177526,0.218020268,0.149409512,0.261657496,0.133813227,0.140203002,0.057268267,0.146580448,0.18485702,0.108303876
32,2.9,0.086997645,0.04232602,0.172951739,0.156040731,0.166991535,0.211818697,0.222867875,0.117910405,0.201048739,0.086760403,0.146571379,0.170171507,0.122971251
34,10.9,0.034808125,-0.009844861,0.201429237,0.182914236,0.196468678,0.258914518,0.267194942,0.128063912,0.146320014,0.057254436,0.146352324,0.169244199,0.123460448
34,6.1,0.060569518,0.01638123,0.213988851,0.172386863,0.202352328,0.193927697,0.283626396,0.158851782,0.131525881,0.02967328,0.146328383,0.178412595,0.11424417
24,4.5,0.11988142,0.025998304,0.184296581,0.119942462,0.201842918,0.250324781,0.274847558,0.061643664,0.217875305,0.004250875,0.146090387,0.199748756,0.092432017
34,5.7,0.077443299,0.012374885,0.21045796,0.155739678,0.195804401,0.179595449,0.284490984,0.157260666,0.097942261,0.089006803,0.146011639,0.173227781,0.118795496
16,0.5,0.150857199,-0.00657765,0.165074142,0.14587742,0.272598066,0.188465498,0.176061358,0.124379925,0.165860266,0.075790654,0.145838688,0.186090206,0.105587169
18.2,1.5,0.156512008,0.045652617,0.218370124,0.103596359,0.239237898,0.181934594,0.219351526,0.079514585,0.141262031,0.07229646,0.14577282,0.194946717,0.096598923
28,2.5,0.060016244,0.027672203,0.229676756,0.140234605,0.221242807,0.216340575,0.216604526,0.104284248,0.173990452,0.067231329,0.145729375,0.180306157,0.111152592
22,5.3,0.098115875,0.043346943,0.224039719,0.206310528,0.217410976,0.233172134,0.216724644,0.061098001,0.150603132,0.005543568,0.145636552,0.181378869,0.109894235
24,5.3,0.088510566,-0.00427545,0.216221821,0.113074768,0.223194804,0.263015016,0.302520219,0.061721485,0.153243863,0.036191429,0.145341852,0.196738255,0.09394545
32,11.7,0.04523195,-0.051599252,0.164940152,0.168524656,0.188462936,0.202463468,0.288767839,0.154879846,0.213119354,0.075420783,0.145021173,0.180104446,0.1099379
30,2.5,0.095124184,0.049982639,0.181044073,0.181577611,0.187924701,0.182540909,0.208498928,0.098340571,0.210182013,0.052983306,0.144819894,0.17655478,0.113085007
32,4.1,0.098068922,0.043014108,0.174701433,0.163032735,0.176939957,0.181619589,0.236749187,0.139834246,0.19201542,0.041637812,0.144761341,0.175694984,0.113827698
28,4.9,0.117278183,0.017537231,0.234809824,0.140054261,0.215603413,0.169953698,0.245510461,0.114283227,0.15263772,0.038892069,0.144656009,0.19316792,0.096144097
24,7.3,0.090340068,0.015149813,0.176344037,0.164103849,0.179385635,0.308599216,0.236573338,0.081282673,0.170504632,0.02412204,0.14464053,0.170629542,0.118651518
36,9.7,0.092059809,0.001112971,0.190559971,0.0880754,0.2083544,0.220218336,0.268086953,0.157482458,0.144225699,0.075917566,0.144609356,0.180657366,0.108561346
